poor_signal , raw,attention , meditation
0 , 25
0 , 74
0 , 42
0 , 92
0 , 67
0 , 73
0 , 132
0 , 52
0 , 65
0 , 86
0 , 53
0 , 53
0 , 97
0 , 86
0 , 20
0 , 70
0 , -11
0 , 8
0 , 75
0 , 39
0 , 33
0 , 19
0 , 58
0 , 58
0 , 37
0 , 89
0 , 42
0 , 65
0 , 72
0 , 129
0 , 51
0 , 89
0 , 59
0 , 90
0 , 60
0 , 54
0 , 37
0 , 33
0 , 22
0 , 10
0 , 45
0 , 8
0 , -24
0 , 44
0 , 44
0 , 55
0 , 49
0 , 27
0 , 50
0 , 82
0 , 68
0 , 74
0 , 80
0 , 34
0 , 80
0 , 26
0 , 88
0 , 181
0 , -70
0 , 26
0 , 43
0 , 104
0 , -69
0 , 101
0 , 82
0 , 81
0 , 134
0 , 96
0 , 51
0 , 60
0 , 70
0 , 12
0 , 102
0 , 57
0 , 71
0 , 23
0 , 73
0 , 87
0 , 89
0 , 60
0 , 3
0 , 48
0 , 105
0 , 7
0 , 45
0 , 38
0 , 57
0 , 54
0 , 58
0 , 25
0 , 66
0 , 108
0 , 35
0 , 55
0 , 52
0 , 87
0 , 99
0 , 28
0 , 41
0 , -51
0 , 71
0 , 80
0 , 10
0 , 96
0 , 65
0 , 91
0 , 58
0 , 50
0 , 34
0 , -23
0 , 178
0 , 2
0 , 28
0 , 68
0 , 130
0 , 104
0 , 98
0 , 29
0 , 137
0 , 9
0 , 99
0 , 73
0 , 37
0 , 162
0 , 16
0 , -24
0 , 75
0 , 37
0 , -11
0 , 26
0 , 168
0 , -56
0 , 53
0 , 23
0 , 66
0 , 57
0 , 41
0 , 56
0 , 20
0 , 17
0 , 38
0 , 73
0 , 82
0 , 44
0 , 83
0 , 36
0 , 20
0 , 57
0 , 49
0 , 72
0 , 44
0 , 103
0 , 25
0 , -13
0 , 49
0 , 39
0 , -22
0 , 44
0 , 67
0 , 25
0 , 70
0 , 59
0 , 49
0 , 58
0 , 59
0 , -2
0 , 84
0 , 57
0 , 42
0 , 16
0 , 12
0 , 83
0 , 42
0 , 27
0 , 25
0 , 70
0 , 54
0 , 68
0 , 73
0 , 71
0 , 10
0 , 74
0 , 40
0 , 90
0 , 69
0 , 6
0 , 25
0 , 32
0 , 84
0 , 43
0 , 10
0 , 75
0 , 59
0 , -13
0 , 98
0 , 10
0 , 41
0 , 65
0 , 51
0 , 28
0 , 18
0 , 32
0 , 28
0 , 59
0 , 57
0 , 74
0 , 34
0 , 59
0 , 70
0 , 35
0 , -2
0 , 52
0 , 49
0 , 69
0 , 43
0 , 48
0 , 35
0 , 57
0 , 100
0 , 81
0 , 71
0 , 35
0 , 91
0 , 7
0 , 12
0 , 38
0 , 25
0 , 54
0 , 116
0 , 60
0 , 69
0 , 34
0 , 19
0 , 11
0 , 28
0 , 49
0 , 98
0 , 24
0 , 80
0 , 44
0 , 54
0 , -7
0 , 48
0 , 97
0 , -27
0 , 56
0 , 41
0 , 51
0 , 44
0 , 45
0 , 37
0 , -29
0 , -51
0 , -38
0 , 40
0 , 4
0 , 54
0 , 86
0 , 83
0 , 104
0 , 43
0 , 29
0 , 24
0 , 38
0 , 41
0 , 119
0 , 72
0 , -17
0 , 65
0 , 57
0 , 42
0 , 52
0 , 25
0 , 72
0 , 73
0 , 81
0 , 86
0 , 96
0 , 113
0 , 28
0 , 24
0 , 65
0 , 57
0 , 68
0 , 195
0 , -5
0 , 82
0 , 67
0 , 60
0 , -17
0 , -29
0 , -5
0 , -10
0 , 82
0 , 71
0 , 48
0 , 102
0 , 33
0 , 104
0 , -21
0 , 36
0 , 56
0 , 164
0 , 57
0 , 42
0 , -5
0 , -1
0 , 81
0 , 67
0 , 58
0 , 68
0 , 52
0 , -12
0 , 6
0 , 26
0 , -22
0 , 3
0 , 29
0 , -19
0 , 43
0 , 40
0 , 16
0 , 24
0 , 115
0 , 77
0 , 77
0 , 12
0 , 102
0 , 10
0 , -10
0 , 54
0 , 12
0 , 134
0 , 69
0 , 18
0 , 98
0 , 116
0 , 36
0 , 74
0 , -21
0 , 21
0 , 20
0 , 20
0 , 33
0 , 77
0 , 120
0 , 43
0 , 11
0 , 98
0 , 53
0 , 19
0 , 60
0 , 86
0 , 0
0 , 87
0 , 65
0 , 7
0 , 59
0 , 64
0 , 74
0 , 97
0 , 28
0 , 28
0 , 8
0 , 1
0 , 77
0 , 56
0 , 73
0 , 11
0 , 61
0 , 88
0 , -43
0 , 76
0 , 55
0 , 17
0 , 17
0 , 21
0 , 100
0 , 55
0 , 98
0 , 12
0 , 42
0 , 38
0 , 55
0 , 122
0 , 76
0 , 73
0 , 36
0 , 28
0 , 70
0 , 45
0 , 16
0 , 44
0 , 64
0 , 66
0 , 48
0 , 32
0 , 34
0 , -28
0 , 19
0 , 22
0 , 4
0 , 66
0 , 72
0 , 48
0 , 65
0 , 40
0 , 50
0 , 40
0 , 1
0 , 76
0 , 8
0 , 107
0 , 33
0 , 89
0 , 49
0 , 75
0 , 48
0 , 97
0 , 23
0 , 60
0 , 71
0 , 54
0 , 36
0 , 23
0 , 37
0 , 27
0 , 7
0 , 90
0 , 68
0 , 93
0 , 90
0 , -53
0 , 32
0 , 37
0 , 17
0 , 3
0 , 84
0 , 98
0 , 39
0 , 74
0 , 154
0 , 86
0 , 54
0 , 18
0 , 121
0 , 123
0 , 103
0 , 70
0 , 40
0 , 28
0 , 105
0 , 18
0 , 42
0 , 114
0 , 73
0 , 76
0 , 53
0 , 36
0 , 37
0 , 125
0 , 122
0 , 48
0 , 73
0 , 57
0 , 2
0 , 10
0 , 3
0 , 43
0 , 25
0 , 60
0 , 106
0 , 84
0 , 76
0 , 69
0 , 12
0 , 70
0 , 105
0 , 27
0 , -2
0 , 48
0 , 56
0 , 103
0 , 67
0 , 85
0 , 74
0 , 97
0 , 55
0 , 60
0 , 108
0 , 56
0 , 52
0 , 5
0 , 27
0 , -14
0 , 37
0 , 75
0 , 21
0 , -6
0 , 112
0 , 88
0 , 34
0 , 25
0 , 6
0 , 43
0 , 86
0 , 136
0 , 104
0 , 82
0 , 38
0 , 54
0 , 61
0 , -56
0 , 72
0 , 33
0 , 59
0 , 49
0 , 5
0 , -42
0 , 98
0 , -68
0 , 5
0 , 67
0 , 58
0 , 128
0 , 51
0 , 50
0 , 19
0 , 57
0 , 34
0 , 10
0 , 21
0 , 6
0 , 60
0 , 108
0 , 37
0 , 35
0 , 33
0 , 43
0 , 26
0 , 106
0 , 65
0 , 19
0 , 51
0 , 44
0 , 74
0 , 26
0 , 105
0 , 80
0 , 136
0 , 51
0 , 41
0 , 40
0 , 65
0 , 12
0 , 102
0 , 147
0 , 76
0 , 100
0 , 109
0 , 32
0 , 35
0 , 76
0 , -27
0 , 71
0 , 18
0 , -11
0 , 117
0 , 55
0 , 69
0 , 34
0 , -21
0 , 33
0 , 49
0 , 7
0 , 80
0 , 86
0 , 6
0 , 56
0 , 26
0 , 81
0 , 12
0 , 54
0 , 44
0 , 27
0 , 43
0 , 56
0 , 9
0 , 32
0 , 40
0 , 109
0 , -12
0 , 34
0 , 45
0 , 72
0 , 49
0 , 57
0 , 12
0 , 27
0 , 4
0 , 22
0 , 68
0 , 11
0 , -11
0 , 145
0 , 4
0 , 81
0 , 35
0 , 92
0 , 12
0 , -3
0 , 65
0 , 36
0 , 109
0 , 27
0 , 7
0 , 54
0 , 65
0 , 57
0 , 146
0 , 107
0 , 64
0 , 37
0 , -3
0 , 25
0 , 21
0 , 39
0 , 17
0 , 73
0 , 76
0 , 64
0 , 34
0 , 179
0 , 41
0 , 8
0 , 83
0 , 49
0 , 21
0 , 155
0 , -53
0 , 102
0 , 98
0 , 55
0 , 17
0 , 130
0 , -3
0 , 90
0 , 55
0 , 84
0 , 52
0 , 24
0 , 50
0 , 42
0 , 58
0 , 83
0 , 0
0 , 80
0 , 67
0 , 55
0 , 105
0 , 43
0 , 66
0 , 54
0 , 87
0 , 40
0 , 3
0 , 65
0 , 51
0 , 81
0 , 16
0 , -24
0 , 26
0 , 74
0 , 103
0 , -6
0 , 54
0 , 49
0 , 11
0 , -22
0 , 26
0 , 33
0 , 9
0 , 59
0 , 56
0 , 38
0 , 1
0 , 36
0 , 4
0 , 25
0 , 49
0 , 61
0 , 44
0 , 59
0 , 75
0 , 96
0 , 6
0 , 72
0 , 89
0 , -44
0 , 22
0 , 26
0 , 112
0 , 84
0 , 88
0 , 76
0 , 103
0 , -12
0 , 50
0 , -1
0 , 10
0 , 5
0 , 0
0 , 104
0 , 18
0 , -17
0 , 73
0 , 18
0 , 70
0 , 18
0 , 55
0 , 71
0 , 20
0 , 39
0 , 81
0 , 43
0 , 9
0 , 81
0 , 86
0 , 6
0 , 57
0 , 36
0 , 59
0 , 73
0 , -8
0 , 106
0 , 7
0 , 19
0 , 70
0 , 27
0 , 68
0 , 51
0 , 99
0 , 104
0 , 122
0 , 120
0 , 81
0 , 160
0 , -2
0 , 34
0 , 165
0 , -8
0 , 10
0 , 51
0 , 81
0 , 64
0 , 122
0 , 97
0 , 68
0 , 45
0 , 0
0 , -17
0 , 24
0 , 29
0 , 53
0 , 28
0 , 65
0 , 45
0 , 2
0 , 43
0 , 6
0 , -13
0 , 54
0 , 28
0 , 44
0 , -19
0 , 76
0 , 68
0 , 75
0 , 1
0 , 87
0 , 16
0 , 98
0 , 20
0 , 64
0 , 17
0 , 34
0 , -14
0 , 51
0 , 77
0 , 33
0 , 19
0 , -4
0 , 9
0 , 23
0 , 83
0 , 33
0 , 18
0 , 32
0 , 105
0 , 54
0 , 93
0 , 27
0 , 18
0 , 60
0 , 18
0 , 61
0 , 44
0 , 67
0 , -22
0 , 50
0 , 65
0 , 26
0 , 51
0 , 10
0 , 66
0 , 82
0 , 70
0 , 74
0 , 137
0 , 40
0 , 40
0 , 113
0 , 23
0 , 26
0 , 9
0 , 32
0 , 108
0 , 61
0 , 37
0 , 85
0 , 32
0 , 8
0 , 34
0 , 73
0 , 28
0 , 70
0 , -24
0 , 89
0 , 37
0 , 36
0 , 16
0 , 21
0 , 73
0 , 147
0 , 34
0 , 16
0 , 7
0 , 17
0 , 32
0 , -17
0 , 4
0 , 69
0 , 54
0 , 81
0 , 98
0 , 56
0 , 84
0 , 56
0 , 116
0 , 86
0 , 19
0 , 8
0 , 68
0 , 0
0 , 128
0 , 50
0 , 5
0 , 27
0 , 56
0 , 57
0 , -4
0 , 70
0 , 101
0 , 73
0 , 50
0 , 39
0 , 32
0 , 12
0 , 34
0 , 51
0 , 52
0 , 17
0 , 185
0 , 25
0 , 1
0 , -7
0 , 11
0 , 97
0 , 41
0 , 64
0 , -1
0 , 22
0 , 90
0 , 28
0 , 4
0 , -7
0 , 39
0 , 23
0 , 26
0 , 52
0 , 33
0 , 52
0 , 69
0 , 50
0 , -2
0 , 64
0 , -69
0 , 40
0 , 32
0 , 73
0 , 128
0 , 73
0 , 59
0 , 53
0 , 128
0 , 42
0 , 67
0 , 10
0 , -3
0 , -8
0 , 76
0 , 53
0 , 18
0 , 1
0 , 74
0 , 91
0 , 23
0 , 60
0 , 92
0 , 34
0 , 7
0 , 41
0 , 1
0 , 101
0 , -189
0 , 25
0 , 89
0 , 73
0 , 72
0 , 61
0 , -6
0 , 57
0 , 100
0 , 35
0 , 21
0 , 18
0 , 25
0 , 59
0 , 20
0 , 90
0 , 83
0 , 7
0 , 72
0 , 16
0 , 13
0 , -10
0 , -2
0 , 37
0 , 32
0 , 18
0 , 69
0 , 33
0 , 104
0 , 57
0 , 16
0 , 67
0 , 55
0 , 12
0 , 84
0 , 77
0 , 64
0 , 81
0 , 61
0 , 23
0 , 34
0 , 74
0 , 56
0 , 19
0 , 27
0 , 17
0 , 83
0 , 54
0 , 68
0 , 57
0 , 84
0 , 51
0 , 38
0 , 22
0 , 38
0 , -34
0 , 84
0 , 91
0 , 41
0 , 122
0 , 41
0 , 114
0 , 2
0 , 11
0 , -3
0 , 73
0 , 28
0 , 38
0 , 50
0 , 76
0 , 42
0 , 44
0 , 64
0 , 16
0 , -44
0 , 35
0 , 6
0 , 119
0 , 35
0 , 85
0 , 29
0 , 106
0 , 40
0 , 96
0 , 32
0 , 45
0 , 24
0 , 68
0 , 6
0 , 67
0 , 73
0 , 42
0 , 44
0 , 27
0 , 60
0 , 5
0 , 48
0 , 22
0 , 29
0 , 21
0 , 42
0 , 6
0 , 104
0 , 72
0 , 0
0 , 60
0 , 53
0 , 53
0 , 84
0 , 45
0 , 33
0 , -23
0 , 75
0 , 21
0 , -30
0 , 8
0 , 104
0 , -11
0 , 49
0 , 43
0 , 93
0 , 112
0 , 155
0 , 83
0 , 107
0 , 29
0 , 50
0 , 97
0 , 59
0 , 35
0 , 129
0 , 131
0 , 82
0 , 96
0 , 106
0 , 32
0 , 60
0 , -22
0 , 112
0 , 73
0 , 104
0 , 67
0 , 119
0 , 23
0 , 80
0 , 6
0 , 20
0 , 59
0 , -10
0 , 80
0 , 124
0 , 40
0 , 41
0 , 26
0 , 51
0 , -1
0 , 58
0 , 3
0 , 52
0 , 49
0 , 83
0 , 124
0 , 60
0 , -29
0 , 4
0 , 43
0 , 99
0 , 36
0 , 22
0 , 55
0 , 77
0 , -33
0 , 122
0 , -5
0 , 59
0 , 4
0 , 16
0 , 54
0 , 32
0 , 48
0 , 107
0 , 88
0 , 64
0 , 136
0 , 65
0 , 89
0 , 60
0 , 29
0 , 57
0 , 19
0 , 41
0 , 52
0 , 48
0 , 9
0 , 3
0 , 48
0 , 77
0 , 76
0 , 55
0 , 40
0 , 80
0 , -10
0 , 38
0 , 40
0 , 41
0 , 19
0 , 18
0 , 34
0 , 5
0 , 45
0 , 66
0 , 50
0 , 22
0 , 100
0 , 9
0 , 40
0 , -7
0 , 64
0 , 74
0 , 52
0 , 101
0 , -30
0 , 107
0 , 4
0 , -115
0 , 53
0 , 100
0 , 102
0 , -57
0 , 103
0 , 104
0 , -38
0 , 16
0 , 64
0 , 71
0 , 57
0 , 128
0 , -5
0 , 25
0 , 65
0 , 64
0 , 86
0 , -25
0 , 8
0 , 55
0 , 72
0 , 36
0 , 68
0 , 24
0 , 74
0 , -17
0 , 26
0 , 39
0 , 44
0 , 21
0 , 9
0 , 39
0 , 26
0 , 51
0 , 119
0 , 25
0 , 54
0 , 17
0 , 58
0 , 38
0 , 32
0 , 92
0 , 50
0 , 57
0 , 7
0 , 9
0 , 36
0 , 98
0 , 69
0 , 37
0 , 48
0 , 90
0 , 68
0 , 59
0 , 102
0 , 24
0 , -6
0 , 24
0 , 34
0 , 64
0 , 88
0 , 42
0 , 100
0 , 51
0 , 70
0 , 115
0 , -72
0 , 20
0 , 16
0 , 36
0 , 23
0 , 32
0 , -2
0 , 49
0 , 148
0 , 70
0 , 40
0 , 60
0 , 45
0 , 7
0 , 27
0 , -6
0 , 4
0 , -5
0 , 69
0 , 69
0 , 39
0 , 68
0 , 55
0 , 45
0 , 4
0 , 52
0 , 45
0 , 80
0 , 179
0 , -13
0 , -10
0 , 252
0 , 166
0 , 39
0 , -10
0 , -2
0 , 35
0 , 23
0 , -37
0 , 10
0 , 16
0 , 81
0 , 59
0 , 66
0 , 149
0 , 64
0 , 2
0 , 34
0 , 55
0 , 42
0 , 51
0 , 44
0 , 35
0 , -10
0 , 2
0 , 89
0 , 1
0 , 24
0 , 64
0 , 0
0 , 22
0 , -10
0 , 85
0 , 66
0 , 35
0 , 49
0 , 32
0 , -8
0 , 19
0 , 71
0 , 50
0 , 43
0 , -8
0 , 53
0 , 102
0 , 42
0 , 123
0 , 10
0 , 92
0 , -11
0 , 115
0 , -17
0 , 42
0 , 40
0 , 49
0 , -19
0 , 23
0 , 9
0 , 0
0 , 68
0 , 105
0 , 92
0 , 101
0 , 90
0 , 44
0 , -2
0 , 40
0 , 69
0 , 83
0 , 58
0 , 17
0 , 21
0 , 52
0 , 27
0 , 16
0 , 75
0 , 64
0 , 16
0 , 44
0 , 16
0 , 34
0 , 22
0 , 57
0 , 40
0 , 17
0 , 59
0 , 13
0 , 64
0 , 90
0 , 54
0 , 48
0 , 24
0 , 72
0 , -10
0 , 58
0 , 45
0 , 27
0 , 86
0 , 70
0 , -7
0 , 40
0 , 98
0 , 71
0 , 17
0 , 10
0 , 51
0 , 29
0 , 87
0 , 28
0 , 28
0 , 69
0 , 88
0 , 80
0 , 114
0 , 102
0 , 67
0 , 125
0 , 51
0 , 81
0 , 92
0 , 29
0 , 45
0 , 26
0 , 48
0 , -57
0 , 192
0 , -51
0 , 50
0 , 19
0 , 70
0 , 106
0 , 88
0 , 83
0 , 3
0 , 53
0 , 76
0 , 27
0 , 91
0 , 67
0 , 50
0 , 74
0 , 34
0 , 54
0 , 71
0 , 68
0 , 43
0 , 76
0 , 54
0 , 5
0 , -30
0 , 36
0 , 42
0 , 74
0 , 108
0 , 68
0 , 71
0 , 16
0 , 102
0 , 69
0 , 11
0 , 33
0 , 96
0 , 69
0 , 36
0 , 34
0 , 59
0 , -77
0 , -90
0 , 70
0 , 5
0 , 57
0 , 4
0 , 58
0 , 194
0 , -9
0 , 59
0 , 37
0 , 29
0 , 34
0 , 36
0 , 40
0 , 109
0 , -3
0 , 90
0 , 102
0 , 138
0 , 39
0 , 57
0 , 71
0 , 20
0 , 52
0 , 43
0 , 36
0 , -13
0 , -19
0 , 36
0 , 42
0 , 25
0 , 41
0 , 50
0 , 42
0 , 133
0 , 140
0 , 39
0 , 58
0 , 48
0 , -5
0 , 113
0 , -17
0 , 20
0 , -5
0 , 39
0 , 34
0 , -10
0 , 36
0 , 43
0 , 0
0 , 81
0 , 35
0 , 25
0 , 25
0 , 44
0 , 104
0 , 115
0 , 118
0 , 58
0 , 85
0 , -37
0 , -9
0 , 59
0 , 116
0 , -8
0 , 81
0 , 65
0 , -27
0 , 73
0 , 87
0 , -57
0 , 165
0 , 128
0 , 132
0 , 4
0 , 36
0 , 145
0 , 3
0 , 113
0 , 18
0 , 48
0 , 105
0 , 36
0 , 16
0 , -7
0 , 125
0 , -42
0 , 58
0 , 93
0 , 53
0 , 17
0 , 90
0 , 39
0 , 48
0 , 40
0 , 32
0 , 19
0 , 39
0 , 19
0 , 54
0 , 34
0 , 20
0 , 68
0 , -17
0 , 70
0 , 26
0 , 58
0 , 107
0 , 72
0 , 16
0 , -8
0 , 43
0 , 3
0 , 4
0 , -38
0 , -33
0 , 86
0 , 92
0 , 80
0 , 120
0 , 53
0 , 42
0 , 37
0 , 22
0 , 48
0 , 52
0 , -11
0 , -14
0 , 99
0 , 57
0 , 42
0 , 64
0 , 38
0 , 114
0 , 6
0 , 82
0 , 90
0 , 41
0 , 19
0 , 54
0 , 66
0 , 1
0 , 70
0 , 7
0 , 25
0 , -2
0 , 75
0 , 22
0 , 25
0 , 37
0 , 38
0 , 218
0 , 44
0 , 45
0 , 68
0 , 57
0 , 56
0 , 49
0 , 169
0 , -17
0 , 38
0 , 41
0 , 151
0 , 114
0 , 6
0 , 52
0 , 70
0 , 97
0 , 13
0 , 100
0 , 37
0 , 56
0 , 132
0 , 100
0 , 25
0 , 35
0 , 71
0 , 55
0 , 21
0 , 22
0 , 55
0 , 65
0 , 44
0 , 12
0 , 113
0 , 17
0 , 29
0 , 125
0 , 81
0 , 23
0 , 28
0 , 104
0 , 74
0 , 57
0 , 99
0 , 0
0 , 43
0 , 69
0 , 48
0 , 68
0 , 68
0 , 101
0 , 24
0 , 50
0 , 25
0 , 71
0 , -8
0 , 5
0 , 99
0 , 27
0 , 87
0 , 57
0 , 23
0 , 99
0 , -1
0 , 12
0 , 39
0 , 26
0 , 74
0 , 65
0 , 22
0 , 26
0 , 86
0 , 64
0 , 98
0 , 80
0 , 77
0 , 48
0 , 67
0 , 103
0 , -7
0 , 120
0 , -18
0 , -82
0 , 13
0 , 56
0 , 56
0 , -89
0 , 100
